trip_id,loc_from,searches,searches_got_estimate,searches_for_quotes,searches_got_quotes,customer_not_cancelled,driver_not_cancelled,otp_entered,end_ride
3066,15.0,1,1,1,1,1,1,1,1
3067,6.0,1,1,1,1,1,1,1,1
3068,2.0,1,1,1,1,1,1,1,1
3069,6.0,1,1,1,1,1,1,1,1
3070,11.0,1,1,1,1,1,1,1,1
3071,5.0,1,1,1,1,1,1,1,1
3072,14.0,1,1,1,1,1,1,1,1
3073,14.0,1,1,1,1,1,1,1,1
3074,2.0,1,1,1,1,1,1,1,1
3075,3.0,1,1,1,1,1,1,1,1
3076,14.0,1,1,1,1,1,1,1,1
3077,7.0,1,1,1,1,1,1,1,1
3078,4.0,1,1,1,1,1,1,1,1
3079,5.0,1,1,1,1,1,1,1,1
3080,15.0,1,1,0,0,0,0,0,0
3081,10.0,1,1,1,1,1,1,1,1
3082,1.0,0,0,0,0,0,0,0,0
3083,10.0,1,1,1,1,1,1,1,1
3084,15.0,1,0,0,0,0,0,0,0
3085,8.0,1,1,1,1,1,1,1,1
3086,14.0,1,1,1,1,1,1,1,1
3087,9.0,1,1,1,1,1,1,1,1
3088,1.0,0,0,0,0,0,0,0,0
3089,11.0,1,1,1,1,1,1,1,1
3090,11.0,1,1,1,1,1,1,1,1
3091,11.0,0,0,0,0,0,0,0,0
3092,13.0,1,1,1,1,1,1,1,1
3093,1.0,1,1,1,1,1,1,1,1
3094,7.0,1,1,1,1,1,1,1,1
3095,13.0,1,1,0,0,0,0,0,0
3096,11.0,1,1,1,1,1,1,1,1
3097,8.0,1,1,1,1,1,1,1,1
3098,14.0,1,1,1,1,1,1,1,1
3099,15.0,1,1,1,1,1,1,1,1
3100,15.0,1,1,1,1,1,1,1,1
3101,12.0,1,1,1,1,1,1,1,1
3102,11.0,1,1,1,1,1,1,1,1
3103,10.0,1,1,1,1,1,1,1,1
3104,7.0,1,1,1,1,1,1,1,1
3105,14.0,1,1,1,1,1,1,1,1
3106,6.0,0,0,0,0,0,0,0,0
3107,10.0,1,1,1,1,1,1,1,1
3108,6.0,1,1,1,1,1,1,1,1
3109,4.0,0,0,0,0,0,0,0,0
3110,2.0,1,1,1,1,1,1,1,1
3111,1.0,1,1,1,1,1,1,1,1
3112,3.0,1,1,1,1,1,1,1,1
3113,2.0,1,1,0,0,0,0,0,0
3114,1.0,0,0,0,0,0,0,0,0
3115,8.0,1,1,1,1,1,1,1,1
3116,4.0,1,1,1,1,1,1,1,1
3117,5.0,1,1,1,1,1,1,1,1
3118,12.0,1,1,1,1,1,1,1,1
3119,2.0,1,1,1,1,1,1,1,1
3120,10.0,1,1,1,1,1,1,1,1
3121,14.0,1,1,1,1,1,1,1,1
3122,15.0,1,1,1,1,1,1,1,1
3123,15.0,1,1,1,1,1,1,1,1
3124,8.0,1,1,1,1,1,1,1,1
3125,7.0,1,1,1,1,1,1,1,1
3126,1.0,1,1,1,1,1,1,1,1
3127,10.0,1,1,1,1,0,0,0,0
3128,9.0,1,1,1,1,1,1,1,1
3129,2.0,1,1,1,1,1,1,1,1
3130,3.0,1,1,1,1,1,1,1,1
3131,4.0,1,1,1,1,1,1,1,1
3132,9.0,1,1,1,1,1,1,1,1
3133,8.0,1,1,1,1,1,1,1,1
3134,14.0,1,1,1,1,1,0,0,0
3135,6.0,1,1,1,1,1,1,1,1
3136,10.0,1,1,1,1,1,1,1,1
3137,13.0,1,1,1,1,1,1,1,1
3138,5.0,1,1,1,1,1,1,1,1
3139,6.0,1,1,1,1,1,1,1,1
3140,11.0,1,1,1,1,1,1,1,1
3141,2.0,1,1,1,1,1,1,1,1
3142,8.0,1,1,1,1,1,1,1,1
3143,5.0,1,1,1,1,1,1,1,1
3144,15.0,1,1,1,1,1,1,1,1
3145,14.0,1,1,1,1,1,1,1,1
3146,14.0,1,1,1,1,1,1,1,1
3147,11.0,1,1,1,1,1,1,1,1
3148,12.0,1,1,1,1,1,1,1,1
3149,8.0,0,0,0,0,0,0,0,0
3150,9.0,1,1,1,1,1,1,1,1
3151,14.0,1,1,1,1,1,1,1,1
3152,11.0,1,1,1,1,1,1,1,1
3153,1.0,1,1,1,1,1,1,1,1
3154,9.0,1,1,1,1,1,1,1,1
3155,2.0,1,1,1,1,1,1,1,1
3156,3.0,1,1,1,1,1,1,1,1
3157,15.0,0,0,0,0,0,0,0,0
3158,7.0,1,1,1,1,1,1,1,1
3159,15.0,1,1,1,1,1,1,1,1
3160,6.0,1,1,1,1,1,1,1,1
3161,12.0,1,1,1,1,1,1,1,1
3162,4.0,1,1,1,1,1,1,1,1
3163,15.0,1,1,1,1,1,1,1,1
3164,13.0,1,1,1,1,1,1,1,1
3165,15.0,1,1,1,1,1,1,1,1
3166,1.0,1,1,1,1,1,1,1,1
3167,12.0,1,1,1,1,1,1,1,1
3168,8.0,0,0,0,0,0,0,0,0
3169,2.0,1,1,1,1,1,1,1,1
3170,10.0,1,1,1,0,0,0,0,0
3171,2.0,1,1,1,1,1,1,1,1
3172,12.0,1,1,1,1,1,1,1,1
3173,4.0,1,1,1,1,1,1,1,1
3174,3.0,1,1,1,1,1,1,1,1
3175,8.0,1,1,1,1,1,1,1,1
3176,12.0,1,1,1,1,1,1,1,1
3177,13.0,1,1,1,1,1,1,1,1
3178,2.0,1,1,1,1,1,1,1,1
3179,14.0,1,1,1,1,1,1,1,1
3180,2.0,1,1,1,1,1,1,1,1
3181,5.0,0,0,0,0,0,0,0,0
3182,6.0,1,1,1,1,1,1,1,1
3183,4.0,1,1,1,1,1,1,1,1
3184,6.0,1,1,1,1,1,1,1,1
3185,6.0,1,1,1,1,1,1,1,1
3186,10.0,1,1,1,1,1,1,1,1
3187,4.0,1,1,1,1,1,1,1,1
3188,11.0,1,1,1,1,1,1,1,1
3189,5.0,1,1,1,1,1,1,1,1
3190,3.0,1,0,0,0,0,0,0,0
3191,11.0,1,1,1,1,1,1,1,1
3192,4.0,1,1,0,0,0,0,0,0
3193,2.0,1,1,1,1,1,1,1,1
3194,1.0,1,1,1,1,1,1,1,1
3195,3.0,1,1,1,1,1,1,1,1
3196,10.0,1,1,1,1,1,1,1,1
3197,6.0,1,1,1,1,1,1,1,1
3198,1.0,1,1,1,1,1,1,1,1
3199,8.0,0,0,0,0,0,0,0,0
3200,6.0,1,1,1,1,1,1,1,1
3201,7.0,1,1,1,1,1,1,1,1
3202,11.0,1,1,1,1,1,1,1,1
3203,9.0,1,1,1,1,1,1,1,1
3204,15.0,1,1,1,1,1,1,1,1
3205,9.0,1,1,1,1,1,1,1,1
3206,5.0,1,1,1,1,1,1,1,1
3207,1.0,0,0,0,0,0,0,0,0
3208,12.0,1,1,1,1,1,1,1,1
3209,2.0,1,1,1,1,1,1,1,1
3210,13.0,0,0,0,0,0,0,0,0
3211,3.0,1,1,1,1,1,1,1,1
3212,1.0,1,1,1,1,1,1,1,1
3213,6.0,1,1,1,1,1,1,1,1
3214,1.0,1,1,1,1,1,1,1,1
3215,1.0,1,1,1,1,1,1,1,1
3216,15.0,1,1,1,1,1,1,1,1
3217,3.0,1,1,1,1,1,1,1,1
3218,9.0,1,1,1,1,1,1,1,1
3219,10.0,1,1,1,1,1,1,1,1
3220,11.0,1,0,0,0,0,0,0,0
3221,6.0,0,0,0,0,0,0,0,0
3222,3.0,1,1,1,1,1,1,1,1
3223,12.0,1,0,0,0,0,0,0,0
3224,13.0,1,1,1,1,1,1,1,1
3225,3.0,1,1,1,1,1,1,1,1
3226,3.0,1,1,1,1,1,1,1,1
3227,6.0,1,1,1,1,1,1,1,1
3228,12.0,1,1,1,1,1,1,1,1
3229,8.0,1,1,1,1,1,1,1,1
3230,10.0,1,1,1,1,1,1,1,1
3231,7.0,1,1,1,1,1,1,1,1
3232,15.0,1,1,1,1,1,1,1,1
3233,11.0,1,1,1,1,1,1,1,1
3234,3.0,1,1,1,1,1,1,1,1
3235,12.0,1,1,1,1,1,1,1,1
3236,6.0,1,1,1,1,1,1,1,1
3237,10.0,1,1,1,1,1,1,1,1
3238,12.0,1,1,1,1,1,1,1,1
3239,11.0,1,0,0,0,0,0,0,0
3240,15.0,1,1,1,1,1,1,1,1
3241,13.0,1,0,0,0,0,0,0,0
3242,10.0,1,1,1,1,1,1,1,1
3243,5.0,1,1,1,1,1,1,1,1
3244,4.0,1,1,1,1,1,1,1,1
3245,8.0,1,1,1,1,1,1,1,1
3246,6.0,1,1,1,1,1,1,1,1
3247,11.0,1,1,1,1,1,1,1,1
3248,12.0,1,1,1,1,1,1,1,1
3249,15.0,1,1,1,1,1,1,1,1
3250,1.0,1,1,1,1,1,1,1,1
3251,14.0,1,1,0,0,0,0,0,0
3252,9.0,1,1,1,1,1,1,1,1
3253,4.0,1,1,1,1,1,1,1,1
3254,8.0,1,1,1,1,1,1,1,1
3255,7.0,1,1,1,1,1,1,1,1
3256,15.0,1,1,1,1,1,1,1,1
3257,15.0,1,1,1,1,1,1,1,1
3258,14.0,1,1,1,1,1,1,1,1
3259,7.0,1,0,0,0,0,0,0,0
3260,11.0,1,1,1,1,1,1,1,1
3261,11.0,1,1,1,1,1,1,1,1
3262,4.0,1,1,1,1,1,1,1,1
3263,6.0,1,1,1,1,1,1,1,1
3264,9.0,1,1,1,1,1,1,1,1
3265,15.0,1,1,1,1,1,1,1,1
3266,10.0,1,1,1,1,1,1,1,1
3267,7.0,1,1,1,1,1,1,1,1
3268,4.0,1,1,1,1,1,1,1,1
3269,8.0,1,1,1,1,1,1,1,1
3270,14.0,1,1,1,1,1,1,1,1
3271,8.0,0,0,0,0,0,0,0,0
3272,8.0,1,1,1,1,1,1,1,1
3273,1.0,1,1,1,1,1,1,1,1
3274,11.0,1,1,1,1,1,1,1,1
3275,6.0,1,1,0,0,0,0,0,0
3276,6.0,1,1,1,1,1,1,1,1
3277,15.0,1,1,1,1,1,1,1,1
3278,6.0,1,1,1,1,1,1,1,1
3279,3.0,1,1,1,1,1,1,1,1
3280,9.0,1,1,1,0,0,0,0,0
3281,2.0,1,1,1,1,1,1,1,1
3282,12.0,1,1,1,1,1,1,1,1
3283,2.0,1,1,1,1,1,1,1,1
3284,14.0,1,1,1,1,1,1,1,1
3285,1.0,1,1,1,1,1,1,1,1
3286,8.0,1,1,1,1,1,1,1,1
3287,9.0,1,1,1,1,1,1,1,1
3288,12.0,1,1,1,1,1,1,1,1
3289,6.0,0,0,0,0,0,0,0,0
3290,2.0,1,1,1,1,1,1,1,1
3291,15.0,1,1,1,1,1,1,1,1
3292,14.0,1,1,1,1,1,1,1,1
3293,12.0,1,0,0,0,0,0,0,0
3294,7.0,1,1,1,1,1,1,1,1
3295,5.0,0,0,0,0,0,0,0,0
3296,5.0,1,1,1,1,1,1,1,1
3297,1.0,1,1,1,1,1,1,1,1
3298,15.0,1,1,1,1,1,1,1,1
3299,14.0,1,1,1,1,1,1,1,1
3300,2.0,1,1,1,1,1,1,1,1
3301,4.0,1,1,1,1,1,1,1,1
3302,4.0,1,0,0,0,0,0,0,0
3303,6.0,1,1,1,1,1,1,1,1
3304,7.0,1,1,1,1,1,1,1,1
3305,14.0,1,1,1,1,1,1,1,1
3306,10.0,1,1,1,1,1,1,1,1
3307,13.0,1,1,1,1,1,1,1,1
3308,6.0,1,1,1,1,1,1,1,1
3309,10.0,1,1,0,0,0,0,0,0
3310,1.0,1,1,1,1,1,1,1,1
3311,6.0,1,1,1,1,1,1,1,1
3312,6.0,1,1,0,0,0,0,0,0
3313,1.0,1,1,1,1,1,1,1,1
3314,10.0,1,1,1,1,1,1,1,1
3315,12.0,1,1,1,1,1,1,1,1
3316,8.0,1,1,1,1,1,1,1,1
3317,4.0,1,1,1,1,1,1,1,1
3318,11.0,1,1,1,0,0,0,0,0
3319,9.0,1,1,1,1,1,1,1,1
3320,5.0,1,1,1,1,1,1,1,1
3321,8.0,1,1,1,1,1,1,1,1
3322,13.0,1,1,1,1,1,1,1,1
3323,13.0,1,1,1,1,1,1,1,1
3324,10.0,1,1,1,1,1,1,1,1
3325,12.0,1,1,1,1,1,1,1,1
3326,3.0,1,1,1,1,1,1,1,1
3327,12.0,1,1,1,1,1,1,1,1
3328,4.0,1,1,1,1,1,1,1,1
3329,6.0,1,1,1,1,1,1,1,1
3330,11.0,1,1,1,1,1,1,1,1
3331,11.0,1,1,1,1,1,0,0,0
3332,7.0,1,1,1,1,1,1,1,1
3333,2.0,1,1,1,1,1,1,1,1
3334,2.0,1,1,1,1,1,1,1,1
3335,10.0,1,1,1,1,1,1,1,1
3336,10.0,1,1,1,1,1,1,1,1
3337,4.0,1,1,1,1,1,1,1,1
3338,3.0,0,0,0,0,0,0,0,0
3339,6.0,1,1,1,1,1,1,1,1
3340,12.0,1,1,1,1,1,1,1,1
3341,7.0,0,0,0,0,0,0,0,0
3342,10.0,1,1,1,1,1,1,1,1
3343,9.0,1,1,1,1,1,1,1,1
3344,1.0,1,1,1,1,1,1,1,1
3345,14.0,1,1,1,1,1,1,1,1
3346,13.0,0,0,0,0,0,0,0,0
3347,14.0,1,1,1,1,1,1,1,1
3348,1.0,1,1,1,1,1,1,1,1
3349,11.0,1,1,1,1,1,1,1,1
3350,15.0,1,1,1,1,1,1,1,1
3351,6.0,1,1,1,1,1,1,1,1
3352,10.0,1,1,1,1,1,1,1,1
3353,10.0,1,1,1,1,1,1,1,1
3354,2.0,1,0,0,0,0,0,0,0
3355,1.0,1,1,1,1,1,1,1,1
3356,7.0,1,1,1,1,1,1,1,1
3357,10.0,1,1,1,1,1,1,1,1
3358,2.0,1,1,1,1,1,1,1,1
3359,12.0,1,1,1,1,1,1,1,1
3360,11.0,1,1,1,1,1,1,1,1
3361,2.0,1,1,1,1,1,1,1,1
3362,4.0,1,1,1,1,1,1,1,1
3363,7.0,0,0,0,0,0,0,0,0
3364,15.0,1,1,1,1,1,1,1,1
3365,8.0,0,0,0,0,0,0,0,0
3366,11.0,1,1,1,1,1,1,1,1
3367,11.0,1,1,1,1,1,1,1,1
3368,11.0,1,1,1,1,1,1,1,1
3369,6.0,1,0,0,0,0,0,0,0
3370,14.0,1,1,1,1,1,1,1,1
3371,9.0,1,1,1,1,1,1,1,1
3372,6.0,1,1,1,1,1,1,1,1
3373,1.0,1,1,1,1,1,1,1,1
3374,15.0,1,1,1,1,1,1,1,1
3375,9.0,0,0,0,0,0,0,0,0
3376,4.0,1,1,1,1,1,1,1,1
3377,12.0,1,1,1,1,1,1,1,1
3378,12.0,1,1,1,1,1,0,0,0
3379,14.0,1,1,1,1,1,1,1,1
3380,11.0,1,1,0,0,0,0,0,0
3381,9.0,1,1,1,1,1,1,1,1
3382,6.0,1,0,0,0,0,0,0,0
3383,11.0,1,1,1,1,1,1,1,1
3384,12.0,1,1,1,1,1,1,1,1
3385,10.0,1,1,1,1,1,1,1,1
3386,4.0,1,1,1,0,0,0,0,0
3387,9.0,1,1,1,1,1,1,1,1
3388,5.0,1,1,1,1,1,1,1,1
3389,12.0,1,1,1,1,1,1,1,1
3390,12.0,1,1,1,1,1,1,1,1
3391,10.0,1,1,1,1,1,1,1,1
3392,6.0,1,1,1,1,1,1,1,1
3393,6.0,1,1,1,1,1,1,1,1
3394,7.0,1,1,1,1,1,1,1,1
3395,2.0,1,1,1,1,1,1,1,1
3396,12.0,1,1,1,1,1,1,1,1
3397,15.0,1,1,1,1,1,1,1,1
3398,6.0,1,1,1,1,1,1,1,1
3399,15.0,1,1,1,1,1,1,1,1
3400,1.0,1,1,1,1,1,1,1,1
3401,8.0,1,1,1,1,1,1,1,1
3402,14.0,1,1,1,1,1,1,1,1
3403,7.0,1,1,1,1,1,1,1,1
3404,10.0,1,1,1,1,1,1,1,1
3405,1.0,1,1,1,1,1,1,1,1
3406,8.0,1,1,1,1,1,1,1,1
3407,3.0,1,1,1,1,1,1,1,1
3408,5.0,1,1,1,1,1,1,1,1
3409,11.0,1,1,1,1,1,1,1,1
3410,10.0,1,1,1,1,1,1,1,1
3411,4.0,1,1,1,1,1,1,1,1
3412,4.0,1,1,1,1,1,1,1,1
3413,9.0,1,1,1,1,1,1,1,1
3414,8.0,1,1,1,1,1,1,1,1
3415,6.0,1,1,1,1,1,1,1,1
3416,3.0,0,0,0,0,0,0,0,0
3417,9.0,1,1,1,1,1,1,1,1
3418,13.0,1,1,0,0,0,0,0,0
3419,5.0,1,1,1,1,1,1,1,1
3420,10.0,1,0,0,0,0,0,0,0
3421,1.0,1,1,1,1,1,1,1,1
3422,8.0,1,1,1,1,1,1,1,1
3423,8.0,1,1,1,1,1,1,1,1
3424,7.0,1,1,1,1,1,1,1,1
3425,8.0,1,1,1,1,1,1,1,1
3426,7.0,0,0,0,0,0,0,0,0
3427,11.0,1,1,1,1,1,1,1,1
3428,10.0,1,1,1,1,1,1,1,1
3429,12.0,1,1,1,1,1,1,1,1
3430,15.0,1,1,1,1,1,1,1,1
3431,3.0,1,1,1,1,1,1,1,1
3432,4.0,1,1,1,1,1,1,1,1
3433,10.0,1,1,1,1,1,1,1,1
3434,3.0,1,1,1,1,1,1,1,1
3435,14.0,1,1,1,1,1,1,1,1
3436,1.0,1,1,1,1,1,1,1,1
3437,8.0,1,1,1,1,1,1,1,1
3438,2.0,1,0,0,0,0,0,0,0
3439,4.0,1,1,1,1,1,1,1,1
3440,1.0,1,1,1,1,1,1,1,1
3441,14.0,1,1,1,1,1,1,1,1
3442,12.0,1,1,1,1,1,1,1,1
3443,10.0,1,1,1,1,1,1,1,1
3444,11.0,1,1,1,1,1,1,1,1
3445,1.0,1,1,1,1,1,1,1,1
3446,12.0,1,1,1,1,1,1,1,1
3447,3.0,1,1,1,1,1,1,1,1
3448,10.0,1,1,1,1,1,1,1,1
3449,9.0,1,1,1,1,1,1,1,1
3450,10.0,1,1,1,1,1,1,1,1
3451,5.0,1,1,1,1,1,1,1,1
3452,11.0,0,0,0,0,0,0,0,0
3453,1.0,1,1,1,1,1,1,1,1
3454,4.0,1,1,1,1,1,1,1,1
3455,13.0,1,1,1,1,1,1,1,1
3456,9.0,0,0,0,0,0,0,0,0
3457,2.0,1,1,0,0,0,0,0,0
3458,3.0,1,1,1,1,1,1,1,1
3459,9.0,1,1,1,1,1,1,1,1
3460,6.0,0,0,0,0,0,0,0,0
3461,15.0,1,1,1,1,1,1,1,1
3462,12.0,1,1,1,1,1,1,1,1
3463,4.0,1,1,1,1,1,1,1,1
3464,6.0,1,1,1,1,1,1,1,1
3465,1.0,1,1,1,1,1,1,1,1
3466,5.0,1,1,1,1,1,1,1,1
3467,15.0,1,1,1,1,1,1,1,1
3468,5.0,1,1,1,1,1,1,1,1
3469,15.0,1,1,1,1,1,1,1,1
3470,14.0,1,1,1,1,1,1,1,1
3471,8.0,1,1,1,1,1,1,1,1
3472,11.0,1,1,1,1,1,1,1,1
3473,6.0,1,1,1,1,1,1,1,1
3474,13.0,1,1,1,1,1,1,1,1
3475,1.0,1,1,1,1,1,1,1,1
3476,10.0,1,1,1,1,1,1,1,1
3477,8.0,1,1,1,1,1,1,1,1
3478,3.0,1,1,1,1,1,1,1,1
3479,3.0,1,1,1,1,1,1,1,1
3480,2.0,1,1,1,1,1,1,1,1
3481,14.0,1,0,0,0,0,0,0,0
3482,1.0,1,1,1,1,1,1,1,1
3483,3.0,1,1,1,1,1,1,1,1
3484,7.0,1,1,1,1,1,1,1,1
3485,11.0,1,1,1,1,1,1,1,1
3486,8.0,1,1,1,1,1,1,1,1
3487,3.0,1,1,1,1,1,1,1,1
3488,8.0,1,1,0,0,0,0,0,0
3489,6.0,1,1,1,0,0,0,0,0
3490,2.0,1,1,1,1,1,1,1,1
3491,11.0,1,1,1,1,1,1,1,1
3492,6.0,1,1,1,1,1,1,1,1
3493,13.0,1,1,1,1,1,1,1,1
3494,15.0,1,1,1,1,1,1,1,1
3495,2.0,1,1,1,1,1,1,1,1
3496,4.0,1,1,1,1,1,1,1,1
3497,1.0,1,1,1,1,1,1,1,1
3498,15.0,1,1,1,1,1,1,1,1
3499,15.0,1,1,1,1,1,1,1,1
3500,6.0,1,1,1,1,1,1,1,1
3501,5.0,1,1,1,1,1,1,1,1
3502,3.0,1,1,1,1,1,1,1,1
3503,13.0,1,1,1,1,1,1,1,1
3504,15.0,1,1,1,1,1,1,1,1
3505,7.0,0,0,0,0,0,0,0,0
3506,3.0,1,1,1,1,1,1,1,1
3507,14.0,0,0,0,0,0,0,0,0
3508,11.0,1,1,1,1,1,1,1,1
3509,13.0,1,1,1,1,1,1,1,1
3510,10.0,1,1,1,1,1,1,1,1
3511,4.0,1,1,1,1,1,1,1,1
3512,11.0,1,1,1,1,1,1,1,1
3513,8.0,1,1,1,1,1,1,1,1
3514,3.0,1,1,1,1,1,1,1,1
3515,1.0,1,1,1,1,1,1,1,1
3516,7.0,1,1,1,1,1,1,1,1
3517,7.0,1,1,1,1,1,1,1,1
3518,3.0,1,1,1,1,1,1,1,1
3519,13.0,1,1,1,1,1,1,1,1
3520,1.0,1,1,1,1,1,1,1,1
3521,14.0,1,1,1,1,1,1,1,1
3522,11.0,1,1,1,1,1,1,1,1
3523,9.0,1,1,1,1,1,1,1,1
3524,2.0,1,1,1,1,1,1,1,1
3525,3.0,1,1,1,1,1,1,1,1
3526,6.0,1,1,1,1,1,1,1,1
3527,8.0,1,1,0,0,0,0,0,0
3528,14.0,1,1,1,1,1,1,1,1
3529,11.0,1,1,1,1,1,1,1,1
3530,7.0,1,1,1,1,1,1,1,1
3531,3.0,1,1,1,1,1,1,1,1
3532,10.0,1,1,1,1,1,1,1,1
3533,9.0,1,1,1,0,0,0,0,0
3534,5.0,1,1,1,1,1,1,1,1
3535,10.0,1,1,1,1,1,1,1,1
3536,2.0,1,1,1,1,1,1,1,1
3537,4.0,1,1,1,1,1,1,1,1
3538,12.0,1,1,1,1,1,1,1,1
3539,8.0,1,1,1,1,1,1,1,1
3540,7.0,1,1,1,1,1,1,1,1
3541,10.0,1,1,1,1,1,1,1,1
3542,3.0,1,0,0,0,0,0,0,0
3543,5.0,0,0,0,0,0,0,0,0
3544,5.0,1,1,1,1,1,1,1,1
3545,2.0,1,1,1,1,1,1,1,1
3546,1.0,1,1,1,1,1,1,1,1
3547,13.0,1,1,1,1,1,1,1,1
3548,1.0,1,1,1,1,1,1,1,1
3549,14.0,1,1,1,1,1,1,1,1
3550,11.0,1,1,1,1,1,1,1,1
3551,14.0,1,1,1,1,1,1,1,1
3552,10.0,1,1,1,1,1,1,1,1
3553,14.0,1,1,1,1,1,1,1,1
3554,7.0,1,1,1,1,1,1,1,1
3555,14.0,1,1,1,1,1,1,1,1
3556,11.0,1,1,1,1,1,1,1,1
3557,3.0,1,1,1,1,1,1,1,1
3558,8.0,1,1,1,1,1,1,1,1
3559,1.0,1,1,1,1,1,1,1,1
3560,5.0,1,1,1,1,1,1,1,1
3561,7.0,1,1,1,1,1,1,1,1
3562,14.0,1,1,1,1,1,1,1,1
3563,5.0,1,1,1,1,1,1,1,1
3564,7.0,1,1,1,1,1,1,1,1
3565,14.0,1,1,1,1,1,1,1,1
3566,1.0,1,1,1,1,1,1,1,1
3567,15.0,1,1,1,1,1,1,1,1
3568,12.0,1,1,1,1,1,1,1,1
3569,8.0,1,1,1,1,1,1,1,1
3570,13.0,1,1,1,1,1,1,1,1
3571,10.0,1,1,1,1,1,1,1,1
3572,5.0,1,1,1,1,1,1,1,1
3573,9.0,1,1,1,1,1,1,1,1
3574,5.0,1,1,1,1,1,1,1,1
3575,8.0,1,1,1,1,1,1,1,1
3576,8.0,1,1,1,1,1,1,1,1
3577,14.0,1,1,1,1,1,1,1,1
3578,4.0,1,1,1,1,1,1,1,1
3579,13.0,1,1,1,1,1,1,1,1
3580,10.0,1,1,1,1,1,1,1,1
3581,3.0,1,1,1,1,1,1,1,1
3582,10.0,1,1,1,1,1,1,1,1
3583,2.0,1,1,1,1,1,1,1,1
3584,1.0,0,0,0,0,0,0,0,0
3585,6.0,0,0,0,0,0,0,0,0
3586,7.0,1,1,1,1,1,1,1,1
3587,3.0,1,1,1,1,1,1,1,1
3588,13.0,0,0,0,0,0,0,0,0
3589,8.0,1,1,1,1,1,1,1,1
3590,10.0,1,1,1,1,1,1,1,1
3591,9.0,1,1,1,1,1,1,1,1
3592,11.0,1,1,1,1,1,1,1,1
3593,1.0,1,1,1,1,1,1,1,1
3594,6.0,1,1,1,1,1,1,1,1
3595,9.0,1,1,1,1,1,1,1,1
3596,15.0,1,1,1,1,1,1,1,1
3597,13.0,1,1,1,1,1,1,1,1
3598,1.0,1,1,1,0,0,0,0,0
3599,2.0,0,0,0,0,0,0,0,0
3600,12.0,1,1,1,1,1,1,1,1
3601,5.0,1,1,1,1,1,1,1,1
3602,8.0,0,0,0,0,0,0,0,0
3603,2.0,1,1,1,1,1,1,1,1
3604,13.0,1,1,1,1,1,1,1,1
3605,5.0,1,1,1,1,1,1,1,1
3606,7.0,1,1,1,1,1,1,1,1
3607,1.0,1,1,1,1,1,1,1,1
3608,9.0,1,1,1,1,1,1,1,1
3609,10.0,1,1,1,1,1,1,1,1
3610,15.0,1,1,1,1,1,1,1,1
3611,5.0,1,1,1,1,1,1,1,1
3612,4.0,1,1,1,1,1,1,1,1
3613,2.0,1,0,0,0,0,0,0,0
3614,15.0,1,1,1,1,1,1,1,1
3615,6.0,1,1,1,1,1,1,1,1
3616,14.0,1,1,1,1,1,1,1,1
3617,13.0,1,1,1,1,1,1,1,1
3618,5.0,1,1,1,1,1,1,1,1
3619,3.0,1,1,1,1,1,1,1,1
3620,1.0,1,1,1,1,1,1,1,1
3621,1.0,1,1,1,1,1,1,1,1
3622,3.0,1,1,1,1,1,1,1,1
3623,5.0,1,1,1,1,1,1,1,1
3624,2.0,1,1,1,1,1,1,1,1
3625,15.0,1,1,1,1,1,1,1,1
3626,2.0,0,0,0,0,0,0,0,0
3627,2.0,1,1,1,1,1,1,1,1
3628,14.0,1,1,1,1,1,1,1,1
3629,9.0,1,1,1,1,1,1,1,1
3630,14.0,0,0,0,0,0,0,0,0
3631,15.0,1,1,1,1,1,1,1,1
3632,9.0,1,1,1,1,1,1,1,1
3633,8.0,1,1,1,1,1,1,1,1
3634,2.0,1,1,1,1,1,1,1,1
3635,7.0,1,1,1,1,1,1,1,1
3636,1.0,1,0,0,0,0,0,0,0
3637,4.0,1,1,1,1,1,1,1,1
3638,14.0,1,1,1,1,1,1,1,1
3639,3.0,1,1,1,1,1,1,1,1
3640,1.0,1,1,1,1,1,1,1,1
3641,6.0,1,1,1,1,1,1,1,1
3642,1.0,1,1,1,1,1,1,1,1
3643,3.0,1,1,1,1,1,1,1,1
3644,10.0,1,1,1,1,1,1,1,1
3645,13.0,1,1,1,1,1,1,1,1
3646,3.0,1,1,1,1,1,1,1,1
3647,8.0,1,1,1,1,1,1,1,1
3648,14.0,1,0,0,0,0,0,0,0
3649,14.0,1,1,1,1,1,1,1,1
3650,4.0,1,1,1,1,1,1,1,1
3651,14.0,1,1,1,1,1,1,1,1
3652,3.0,1,1,1,1,1,1,1,1
3653,1.0,1,1,1,1,1,1,1,1
3654,11.0,1,1,1,1,1,1,1,1
3655,11.0,1,1,1,1,1,1,1,1
3656,13.0,1,1,0,0,0,0,0,0
3657,6.0,1,1,1,1,1,1,1,1
3658,6.0,1,1,0,0,0,0,0,0
3659,12.0,1,1,1,1,1,1,1,1
3660,4.0,1,1,1,1,1,1,1,1
3661,2.0,1,1,1,1,1,1,1,1
3662,1.0,1,1,1,1,1,1,1,1
3663,1.0,1,1,1,1,1,1,1,1
3664,13.0,0,0,0,0,0,0,0,0
3665,12.0,1,1,1,1,1,1,1,1
3666,2.0,0,0,0,0,0,0,0,0
3667,15.0,1,1,1,1,1,1,1,1
3668,2.0,1,1,1,1,1,1,1,1
3669,1.0,1,1,1,1,1,1,1,1
3670,15.0,1,0,0,0,0,0,0,0
